date,home_team,away_team,competition,neutral,home_confederation,away_confederation,home_fifa_rank,away_fifa_rank,tournament_stage,home_form_last5,away_form_last5,home_goals_for_last5,away_goals_for_last5,home_goals_against_last5,away_goals_against_last5,home_rest_days,away_rest_days,home_elo_pre,away_elo_pre,elo_diff_home_away,elo_win_prob,form_diff_home_away,goal_balance_diff,rank_diff,competition_weight,is_same_confederation,home_score,away_score,target,match_weight
2025-12-12,Algeria,UAE,Arab Cup,1,CAF,AFC,44,75,Unknown,2.6,1.0,2.4,1.4,0.4,1.4,3,3,1870.1118650267413,1670.3585281996038,199.75333682713745,0.759487653198101,1.6,2.0,-31,2,0,1,1,D,0.901678
2025-12-15,Morocco,UAE,Arab Cup,1,CAF,AFC,12,75,Unknown,2.6,1.0,1.8,1.4,0.2,1.4,4,3,1922.0262364292967,1680.7380343275279,241.28820210176877,0.8004272064045689,1.6,1.6,-63,2,0,3,0,H,0.904251
2025-12-15,Saudi Arabia,Jordan,Arab Cup,1,AFC,AFC,63,71,Unknown,1.8,2.4,1.4,2.2,1.2,1.0,4,3,1718.1409575469454,1755.4890164442493,-37.34805889730387,0.4464578986539045,-0.5999999999999999,-1.0000000000000002,-8,2,1,0,1,A,0.904251
2025-12-18,Jordan,Morocco,Arab Cup,1,AFC,CAF,71,12,Unknown,3.0,2.6,2.0,1.6,0.4,0.2,3,3,1773.3473323904054,1935.996331980977,-162.64899959057152,0.28165178965337917,0.3999999999999999,0.19999999999999996,59,2,0,2,3,A,0.90683
2025-12-21,Morocco,Comoros,African Cup of Nations,0,CAF,CAF,12,90,Unknown,2.6,0.8,1.6,2.2,0.4,2.4,3,13,1947.2624035671122,1486.596004969007,460.66639859810516,0.9618544938505139,1.8,1.4,-78,2,1,2,0,H,0.909417
2025-12-22,Mali,Zambia,African Cup of Nations,1,CAF,CAF,56,87,Unknown,2.4,0.6,2.4,0.8,0.8,1.8,34,34,1737.3673269981746,1527.5710705645072,209.7962564336674,0.7698889617624902,1.7999999999999998,2.5999999999999996,-31,2,1,1,1,D,0.910281
2025-12-22,South Africa,Angola,African Cup of Nations,1,CAF,CAF,41,75,Unknown,2.2,1.6,2.0,1.6,0.4,1.4,37,34,1663.5844200988674,1606.2297893379257,57.354630760941745,0.5817982567997999,0.6000000000000001,1.4,-34,2,1,2,1,H,0.910281
2025-12-22,Egypt,Zimbabwe,African Cup of Nations,1,CAF,CAF,42,79,Unknown,0.6,0.8,0.6,0.6,1.6,1.2,13,35,1691.5397132420346,1452.9974519187645,238.54226132327017,0.7978901608960766,-0.20000000000000007,-0.4,-37,2,1,2,1,H,0.910281
2025-12-23,Nigeria,Tanzania,African Cup of Nations,1,CAF,CAF,35,88,Unknown,2.2,0.2,2.4,0.8,0.8,1.8,37,38,1723.887665808722,1401.7157255949178,322.1719402138042,0.8646628707868412,2.0,2.5999999999999996,-53,2,1,2,1,H,0.911146
2025-12-23,Tunisia,Uganda,African Cup of Nations,1,CAF,CAF,48,89,Unknown,1.6,1.8,1.8,1.2,1.2,1.4,16,35,1755.4623781994603,1531.6569759124882,223.80540228697214,0.783863959484421,-0.19999999999999996,0.8,-41,2,1,3,1,H,0.911146
2025-12-23,DR Congo,Benin,African Cup of Nations,1,CAF,CAF,57,78,Unknown,2.0,1.8,1.2,1.2,0.8,1.4,37,35,1733.6008509062203,1530.2098257998591,203.3910251063612,0.7632919118673328,0.19999999999999996,0.5999999999999999,-21,2,1,1,0,H,0.911146
2025-12-23,Senegal,Botswana,African Cup of Nations,1,CAF,CAF,19,75,Unknown,2.4,0.8,4.0,1.0,0.8,1.6,35,70,1903.1312605278683,1450.0750151074312,453.0562454204371,0.931374763731622,1.5999999999999999,3.8000000000000003,-56,2,1,3,0,H,0.911146
2025-12-24,Burkina Faso,Equatorial Guinea,African Cup of Nations,1,CAF,CAF,58,75,Unknown,2.6,0.8,2.0,0.8,0.6,1.8,36,37,1708.3134078710561,1447.0563392260124,261.2570686450438,0.8181578936898216,1.8,2.4,-17,2,1,2,1,H,0.912011
2025-12-24,Algeria,Sudan,African Cup of Nations,1,CAF,CAF,44,75,Unknown,2.2,0.8,2.0,0.6,0.4,1.6,12,15,1859.7323588988172,1481.2531519299787,378.4792069688385,0.8983205228862707,1.4000000000000001,2.6,-31,2,1,3,0,H,0.912011
2025-12-24,Côte d'Ivoire,Mozambique,African Cup of Nations,1,CAF,CAF,33,84,Unknown,2.0,1.4,2.4,1.2,0.2,1.0,36,37,1728.855913572108,1500.1747682824807,228.68114528962724,0.7885812182487644,0.6000000000000001,1.9999999999999998,-51,2,1,1,0,H,0.912011
2025-12-24,Cameroon,Gabon,African Cup of Nations,1,CAF,CAF,47,75,Unknown,1.4,2.0,1.0,2.2,0.4,1.4,41,41,1652.2492059689152,1574.4238266603911,77.82537930852413,0.6101633482531831,-0.6000000000000001,-0.2000000000000003,-28,2,1,1,0,H,0.912011
2025-12-26,Zambia,Comoros,African Cup of Nations,1,CAF,CAF,87,90,Unknown,0.8,0.2,1.0,1.4,1.6,2.8,4,5,1538.3666290350068,1484.3072746000378,54.05935443496901,0.5771758608867201,0.6000000000000001,0.7999999999999998,-3,2,1,0,0,D,0.913745
2025-12-26,Morocco,Mali,African Cup of Nations,0,CAF,CAF,12,56,Unknown,3.0,2.0,2.0,2.0,0.4,1.0,5,4,1949.5511339360814,1726.571768527675,222.97936540840647,0.8652058528861213,1.0,0.6000000000000001,-44,2,1,1,1,D,0.913745
2025-12-26,Angola,Zimbabwe,African Cup of Nations,1,CAF,CAF,75,79,Unknown,1.0,0.8,1.2,0.8,1.6,1.4,4,4,1589.5017196099177,1444.9130583546075,144.58866125531017,0.696845097498815,0.19999999999999996,0.19999999999999973,-4,2,1,1,1,D,0.913745
2025-12-26,Egypt,South Africa,African Cup of Nations,1,CAF,CAF,42,41,Unknown,1.2,2.2,1.0,1.8,1.4,0.6,4,4,1699.6241068061915,1680.3124898268754,19.311616979316113,0.52776306538659,-1.0000000000000002,-1.6,1,2,1,1,0,H,0.913745
2025-12-27,Senegal,DR Congo,African Cup of Nations,1,CAF,CAF,19,57,Unknown,2.4,2.6,4.0,1.0,0.4,0.2,4,4,1907.9350270666548,1743.069174431527,164.8658526351278,0.7209229055389729,-0.20000000000000018,2.8,-38,2,1,1,1,D,0.914613
2025-12-27,Benin,Botswana,African Cup of Nations,1,CAF,CAF,78,75,Unknown,1.2,0.2,1.0,0.6,1.6,2.2,4,4,1520.7415022745524,1445.2712485686448,75.47025370590768,0.6069338057812738,1.0,1.0,3,2,1,1,0,H,0.914613
2025-12-27,Nigeria,Tunisia,African Cup of Nations,1,CAF,CAF,35,48,Unknown,2.6,1.6,2.6,1.8,0.8,1.0,4,4,1729.3011509772484,1768.4305406303952,-39.129389653146745,0.4439251665563561,1.0,1.0,-13,2,1,3,2,H,0.914613
2025-12-27,Uganda,Tanzania,African Cup of Nations,1,CAF,CAF,89,88,Unknown,1.2,0.0,1.0,0.8,2.0,2.0,4,4,1518.6888134815536,1396.3022404263913,122.38657305516222,0.6691877670781551,1.2,0.19999999999999996,1,2,1,1,1,D,0.914613
2025-12-28,Gabon,Mozambique,African Cup of Nations,1,CAF,CAF,75,84,Unknown,1.4,0.8,1.4,0.8,1.6,1.2,4,4,1558.8303605905185,1491.7180170124313,67.11234357808712,0.595398839071572,0.5999999999999999,0.19999999999999973,-9,2,1,2,3,A,0.915482
2025-12-28,Côte d'Ivoire,Cameroon,African Cup of Nations,1,CAF,CAF,33,47,Unknown,2.4,1.4,2.6,0.6,0.2,0.4,4,4,1737.3126648421573,1667.842672038788,69.46999280336945,0.5986639760826179,1.0,2.2,-14,2,1,1,1,D,0.915482
2025-12-28,Algeria,Burkina Faso,African Cup of Nations,1,CAF,CAF,44,58,Unknown,2.2,3.0,2.2,2.4,0.4,0.8,4,4,1866.8499222967782,1715.5870921234632,151.26283017331502,0.704899412951906,-0.7999999999999998,0.2000000000000004,-14,2,1,1,0,H,0.915482
2025-12-28,Equatorial Guinea,Sudan,African Cup of Nations,1,CAF,CAF,75,75,Unknown,0.2,0.8,0.4,0.6,1.8,1.8,4,4,1439.7826549736053,1474.1355885320177,-34.35293355841236,0.4507226351029115,-0.6000000000000001,-0.19999999999999973,0,2,1,0,1,A,0.915482
2025-12-29,Morocco,Zambia,African Cup of Nations,0,CAF,CAF,12,87,Unknown,2.6,0.4,2.0,0.8,0.6,1.6,3,3,1934.9428998206365,1535.279594599538,399.6633052210984,0.9466620053086316,2.2,2.2,-75,2,1,3,0,H,0.916351
2025-12-29,Comoros,Mali,African Cup of Nations,1,CAF,CAF,90,56,Unknown,0.2,2.2,0.6,2.2,2.0,1.0,3,3,1487.3943090355065,1741.18000264312,-253.78569360761344,0.18832850549290306,-2.0,-2.6,34,2,1,0,0,D,0.916351
2025-12-29,Angola,Egypt,African Cup of Nations,1,CAF,CAF,75,42,Unknown,1.0,1.6,1.0,1.0,1.4,1.2,3,3,1581.627915709965,1718.513584190728,-136.8856684807629,0.31260315816287765,-0.6000000000000001,-0.19999999999999996,33,2,1,0,0,D,0.916351
2025-12-29,Zimbabwe,South Africa,African Cup of Nations,1,CAF,CAF,79,41,Unknown,0.8,2.0,1.0,1.6,1.6,0.6,3,3,1452.7868622545602,1661.423012442339,-208.63615018777887,0.2312962633542422,-1.2,-1.6,38,2,1,2,3,A,0.916351
2025-12-30,Tanzania,Tunisia,African Cup of Nations,1,CAF,CAF,88,48,Unknown,0.2,1.4,1.0,2.0,2.0,1.4,3,3,1403.0697511095175,1746.1875472926495,-343.117796183132,0.12183735662850362,-1.2,-1.6,40,2,1,1,1,D,0.917222
2025-12-30,Benin,Senegal,African Cup of Nations,1,CAF,CAF,78,19,Unknown,1.2,2.0,0.4,3.2,1.6,0.6,3,3,1536.4641500433015,1899.0981108450958,-362.6339608017943,0.11031879601926986,-0.8,-3.8000000000000003,59,2,1,0,3,A,0.917222
2025-12-30,Botswana,DR Congo,African Cup of Nations,1,CAF,CAF,75,57,Unknown,0.2,2.2,0.4,1.0,1.8,0.4,3,3,1429.5486007998957,1751.906090653086,-322.3574898531904,0.1352121866484735,-2.0,-2.0,18,2,1,0,3,A,0.917222
2025-12-30,Uganda,Nigeria,African Cup of Nations,1,CAF,CAF,89,35,Unknown,0.8,2.6,1.0,2.8,2.2,1.0,3,3,1511.9213027984274,1751.5441443149941,-239.62284151656672,0.20110859982781587,-1.8,-3.0,54,2,1,1,3,A,0.917222
2025-12-31,Gabon,Côte d'Ivoire,African Cup of Nations,1,CAF,CAF,75,33,Unknown,1.2,2.0,1.8,1.4,2.2,0.4,3,3,1535.0144070276556,1733.3661057988527,-198.3516987711971,0.24198926871282792,-0.8,-1.4,42,2,1,2,3,A,0.918093
2025-12-31,Mozambique,Cameroon,African Cup of Nations,1,CAF,CAF,84,47,Unknown,1.4,1.6,1.2,0.8,1.2,0.4,3,3,1515.5339705752942,1671.7892310820926,-156.25526050679832,0.2891578658818225,-0.20000000000000018,-0.4,37,2,1,1,2,A,0.918093
2025-12-31,Equatorial Guinea,Algeria,African Cup of Nations,1,CAF,CAF,75,44,Unknown,0.2,2.6,0.4,2.4,1.8,0.4,3,3,1421.753749569489,1878.6539457787019,-456.90019620921294,0.06722436417285177,-2.4,-3.4,31,2,1,1,3,A,0.918093
2025-12-31,Sudan,Burkina Faso,African Cup of Nations,1,CAF,CAF,75,58,Unknown,0.8,2.4,0.4,2.2,1.6,1.0,3,3,1492.164493936134,1703.7830686415396,-211.61857470540554,0.2282578749880997,-1.5999999999999999,-2.4000000000000004,17,2,1,0,2,A,0.918093
2026-01-03,Senegal,Sudan,African Cup of Nations,1,CAF,CAF,19,75,Unknown,2.0,0.6,3.0,0.4,0.6,2.0,4,3,1906.8204265664447,1478.4690214368482,428.3514051295965,0.9217084225890211,1.4,4.0,-56,2,1,3,1,H,0.920712
2026-01-03,Mali,Tunisia,African Cup of Nations,1,CAF,CAF,56,48,Unknown,1.8,1.6,1.8,2.2,1.0,1.4,5,4,1728.713142862836,1731.0610415577896,-2.3478986949535283,0.49662115360038556,0.19999999999999996,-2.220446049250313e-16,8,2,1,1,1,D,0.920712
2026-01-04,South Africa,Cameroon,African Cup of Nations,1,CAF,CAF,41,47,Unknown,2.4,1.6,2.2,0.8,1.0,0.6,6,4,1670.6748629765088,1683.3555457173654,-12.680682740856582,0.4817591294274956,0.7999999999999998,1.0,-6,2,1,1,2,A,0.921587
2026-01-04,Morocco,Tanzania,African Cup of Nations,0,CAF,CAF,12,88,Unknown,2.6,0.4,2.4,1.2,0.6,2.0,6,5,1938.6765594490323,1418.1962568443773,520.480302604655,0.972662339595412,2.2,2.5999999999999996,-76,2,1,1,0,H,0.921587
2026-01-05,Egypt,Benin,African Cup of Nations,1,CAF,CAF,42,78,Unknown,1.6,0.6,0.8,0.2,1.0,2.2,7,6,1711.017710517243,1528.7418343219526,182.27587619529027,0.7406335973274903,1.0,1.8,-36,2,1,3,1,H,0.922462
2026-01-05,Nigeria,Mozambique,African Cup of Nations,1,CAF,CAF,35,84,Unknown,2.6,0.8,2.6,1.2,1.2,1.6,6,5,1763.610660304663,1503.9676559400214,259.6430043646417,0.8167714868635911,1.8,1.8000000000000003,-49,2,1,4,0,H,0.922462
2026-01-06,Algeria,DR Congo,African Cup of Nations,1,CAF,CAF,44,57,Unknown,2.6,2.2,2.0,1.4,0.4,0.4,6,7,1882.687407629073,1761.370943718479,121.31646391059394,0.6678226659943082,0.3999999999999999,0.6000000000000002,-13,2,1,1,0,H,0.923338
2026-01-06,Côte d'Ivoire,Burkina Faso,African Cup of Nations,1,CAF,CAF,33,58,Unknown,2.0,2.4,1.4,2.0,0.8,0.8,6,6,1743.0456765473657,1717.4785411408254,25.567135406540274,0.5367277931828044,-0.3999999999999999,-0.6000000000000001,-25,2,1,3,0,H,0.923338
2026-01-09,Mali,Senegal,African Cup of Nations,1,CAF,CAF,56,19,Unknown,1.4,2.6,1.2,3.6,1.0,0.4,6,6,1728.8482967188206,1911.5179212111034,-182.66962449228276,0.2589312371100304,-1.2000000000000002,-3.0,37,2,1,0,1,A,0.925972
2026-01-09,Morocco,Cameroon,African Cup of Nations,0,CAF,CAF,12,47,Unknown,2.6,2.0,2.0,1.2,0.6,0.8,5,5,1939.7700658652159,1702.6259108944653,237.1441549707506,0.874435368135647,0.6000000000000001,1.0,-35,2,1,2,0,H,0.925972
2026-01-10,Algeria,Nigeria,African Cup of Nations,1,CAF,CAF,44,35,Unknown,2.6,2.6,1.8,2.6,0.4,1.0,4,5,1895.9745009893006,1777.3527987898938,118.62170219940685,0.6643725748874455,0.0,-0.20000000000000018,9,2,1,0,2,A,0.926852
2026-01-10,Egypt,Côte d'Ivoire,African Cup of Nations,1,CAF,CAF,42,33,Unknown,2.0,2.6,1.2,2.0,1.0,0.6,5,4,1726.5796946775936,1775.4747310245693,-48.89503634697576,0.4300952723743097,-0.6000000000000001,-1.2,9,2,1,3,2,H,0.926852
2026-01-14,Senegal,Egypt,African Cup of Nations,1,CAF,CAF,19,42,Unknown,2.6,2.6,2.2,1.8,0.4,0.8,5,4,1921.8751706955045,1749.3758837826213,172.49928691288324,0.7296772537254801,0.0,0.8000000000000003,-23,2,1,1,0,H,0.930379
2026-01-14,Morocco,Nigeria,African Cup of Nations,0,CAF,CAF,12,35,Unknown,2.6,3.0,1.8,2.8,0.2,0.8,5,4,1947.3039437770772,1817.2151532831406,130.08879049393659,0.7899290080399629,-0.3999999999999999,-0.3999999999999997,-23,2,1,0,0,D,0.930379
2026-01-17,Egypt,Nigeria,African Cup of Nations,1,CAF,CAF,42,35,Unknown,2.0,2.6,1.4,2.4,0.8,0.6,3,3,1738.5629739316405,1828.812313604739,-90.24933967309858,0.3729651914222374,-0.6000000000000001,-1.2,7,2,1,0,0,D,0.933033
2026-01-18,Morocco,Senegal,African Cup of Nations,0,CAF,CAF,12,19,Unknown,2.2,2.6,1.4,1.8,0.2,0.4,4,4,1935.7067834554787,1932.6880805464853,3.0187029089934185,0.6440585355477125,-0.3999999999999999,-0.19999999999999996,-7,2,1,3,0,H,0.933919
2026-01-18,Bolivia,Panama,International Friendly,0,CONMEBOL,CONCACAF,51,46,Unknown,1.2,2.2,0.4,1.8,1.6,0.8,61,61,1674.976771004859,1806.3587809703995,-131.38200996554042,0.4549600775232395,-1.0000000000000002,-2.2,5,1,0,1,1,D,0.933919
2026-01-18,Grenada,Jamaica,International Friendly,0,CONCACAF,CONCACAF,75,60,Unknown,3.0,1.6,3.4,1.4,0.6,0.6,99,61,1371.3887667007386,1664.8849194969177,-293.4961527961791,0.24715319525954013,1.4,2.0,15,1,1,0,1,A,0.933919
2026-01-22,Panama,Mexico,International Friendly,0,CONCACAF,CONCACAF,46,18,Unknown,2.2,0.6,1.8,0.8,0.8,1.8,4,65,1804.5571840713292,1850.3567759715802,-45.799591900251016,0.5773740048139292,1.6,2.0,28,1,1,0,1,A,0.937473
2026-01-25,Bolivia,Mexico,International Friendly,0,CONMEBOL,CONCACAF,51,18,Unknown,0.8,1.0,0.4,0.6,1.8,1.4,7,3,1676.7783679039294,1873.4517361641374,-196.673368260208,0.36435845611007744,-0.19999999999999996,-0.6,33,1,0,0,1,A,0.940147
2026-01-26,Uzbekistan,China PR,International Friendly,1,AFC,UNKNOWN,66,75,Unknown,2.0,0.6,1.6,0.4,0.4,1.4,69,230,1846.1168647793468,1519.300862396213,326.81600238313376,0.8677608506446988,1.4,2.2,-9,1,0,2,2,D,0.941041
2026-02-25,Mexico,Iceland,International Friendly,0,CONCACAF,UEFA,18,68,Unknown,1.6,0.8,0.8,1.6,0.6,2.2,31,101,1888.0260744085406,1560.9626937196117,327.0633806889289,0.9211717042199595,0.8,0.8000000000000002,-50,1,0,4,0,H,0.968232
2026-03-15,Bolivia,Trinidad and Tobago,International Friendly,0,CONMEBOL,CONCACAF,51,83,Unknown,0.2,1.2,0.2,1.4,2.0,1.2,49,117,1662.2040296595262,1556.7551865616183,105.44884309790791,0.76542549192653,-1.0,-2.0,-32,1,0,3,0,H,0.984923
2026-03-25,Kazakhstan,Namibia,FIFA Series,0,UEFA,CAF,75,75,Unknown,1.0,0.6,1.2,0.8,1.8,2.2,127,128,1399.574924346091,1421.8440442565784,-22.26911991048746,0.6100339469299177,0.4,0.8,0,2,0,2,0,H,0.994319
2026-03-25,United States Virgin Islands,American Samoa,FIFA Series,1,UNKNOWN,OFC,75,75,Unknown,0.8,0.0,1.2,0.4,2.4,6.6,223,565,1071.342074896446,1127.5723681944905,-56.230293298044444,0.41977731826699904,0.8,4.999999999999999,0,2,0,5,2,H,0.994319
2026-03-25,Puerto Rico,Guam,FIFA Series,0,CONCACAF,AFC,75,75,Unknown,0.8,0.8,0.6,1.0,2.2,2.2,162,463,1401.3190886102784,1111.3207532994304,289.998335310848,0.9042193144445412,0.0,-0.3999999999999999,0,2,0,4,0,H,0.994319
2026-03-25,Bermuda,DR Congo,International Friendly,1,CONCACAF,CAF,75,57,Unknown,0.2,1.6,0.8,1.2,3.8,0.6,127,78,1327.1270193157775,1748.0838503582515,-420.95683104247405,0.08141893397118957,-1.4000000000000001,-3.6,18,1,0,0,2,A,0.994319
2026-03-25,Equatorial Guinea,Kyrgyzstan,International Friendly,1,CAF,AFC,75,75,Unknown,0.2,1.0,0.6,1.6,1.8,1.6,84,288,1417.7202877191178,1510.2832693880691,-92.56298166895135,0.36985582977471426,-0.8,-1.2000000000000002,0,1,0,1,0,H,0.994319
2026-03-26,Denmark,North Macedonia,FIFA World Cup Qualification,0,UEFA,UEFA,20,74,Unknown,2.0,1.2,3.2,1.4,1.4,1.6,128,128,1836.557916610877,1535.7418369209088,300.8160796899683,0.9094784060274923,0.8,2.0000000000000004,-54,2,1,4,0,H,0.995264
2026-03-26,Martinique,Cuba,CONCACAF Series,1,UNKNOWN,CONCACAF,75,82,Unknown,0.4,1.2,0.0,1.0,0.8,2.0,128,131,1486.5745812655339,1425.029741668153,61.544839597380815,0.5876552210157224,-0.7999999999999999,0.19999999999999996,-7,2,0,2,2,D,0.995264
2026-03-26,Aruba,Macau,FIFA Series,1,CONCACAF,AFC,75,75,Unknown,1.6,0.2,1.2,0.2,1.4,1.6,131,372,1288.2588445766867,1009.9590481979254,278.29979637876124,0.8323008545412659,1.4000000000000001,1.2000000000000002,0,2,0,4,1,H,0.995264
2026-03-26,Tanzania,Liechtenstein,FIFA Series,1,CAF,UEFA,88,75,Unknown,0.4,0.0,1.2,0.2,1.8,3.8,81,128,1417.1027504281938,913.6921576781727,503.410592750021,0.947740761420309,0.4,2.9999999999999996,13,2,0,0,1,A,0.995264
2026-03-26,Slovakia,Kosovo,FIFA World Cup Qualification,0,UEFA,UEFA,38,75,Unknown,1.8,2.2,0.8,1.2,1.6,0.2,129,128,1646.76112072705,1708.1577956626475,-61.3966749355975,0.5553271613093913,-0.40000000000000013,-1.8,-37,2,1,3,4,A,0.995264
2026-03-26,Dominican Republic,El Salvador,CONCACAF Series,0,CONCACAF,CONCACAF,75,81,Unknown,1.0,0.0,0.4,0.2,0.8,2.2,128,128,1527.0415884872248,1466.8750358700752,60.16655261714959,0.7154479765660592,1.0,1.6,-6,2,1,2,2,D,0.995264
2026-03-26,Cayman Islands,British Virgin Islands,CONCACAF Series,0,CONCACAF,UNKNOWN,75,75,Unknown,0.6,1.2,1.0,1.8,1.8,1.8,131,131,1154.953108987901,1132.9257208782258,22.027388109675258,0.6687298833889749,-0.6,-0.8,0,2,0,1,1,D,0.995264
2026-03-26,Turkey,Romania,FIFA World Cup Qualification,0,UEFA,UEFA,25,37,Unknown,2.0,2.0,2.8,2.6,2.0,1.4,128,128,1843.832198586907,1590.9771290693263,252.85506951758066,0.8840338543122432,0.0,-0.40000000000000036,-12,2,1,1,0,H,0.995264
2026-03-26,Bonaire,Saint Vincent and the Grenadines,CONCACAF Series,0,UNKNOWN,CONCACAF,75,75,Unknown,0.0,1.8,0.8,2.4,3.0,1.0,131,131,1196.5077079109396,1451.7410885593174,-255.23338064837776,0.2903684679963189,-1.8,-3.6,0,2,0,3,1,H,0.995264
2026-03-26,Bahamas,Anguilla,CONCACAF Series,1,CONCACAF,UNKNOWN,75,75,Unknown,0.0,0.6,0.6,0.4,5.6,3.2,131,131,1049.3384935747176,1006.0965451808314,43.24194839388622,0.5619108218065046,-0.6,-2.1999999999999997,0,2,0,1,3,A,0.995264
2026-03-26,Saint Martin,Barbados,CONCACAF Series,1,UNKNOWN,CONCACAF,75,75,Unknown,1.2,1.0,1.2,1.0,1.8,1.6,131,131,1334.6095552431582,1208.7560780056924,125.85347723746577,0.6735907682426896,0.19999999999999996,0.0,0,2,0,3,1,H,0.995264
2026-03-26,Czechia,Ireland,FIFA World Cup Qualification,0,UEFA,UEFA,34,75,Unknown,1.6,1.8,1.8,1.4,0.6,1.0,129,130,1705.6896409903215,1654.67588028618,51.01376070414153,0.7046010801928008,-0.19999999999999996,0.8000000000000003,-41,2,1,2,2,D,0.995264
2026-03-26,Brazil,France,International Friendly,1,CONMEBOL,UEFA,5,2,Unknown,1.4,2.6,2.0,2.8,1.0,0.8,128,130,2006.331247338013,2007.743471370461,-1.4122240324479662,0.49796765743949534,-1.2000000000000002,-0.9999999999999998,3,1,0,1,2,A,0.995264
2026-03-26,New Caledonia,Jamaica,FIFA World Cup Qualification,1,OFC,CONCACAF,75,60,Unknown,2.0,1.6,1.8,1.2,1.2,0.6,169,67,1633.8807574326454,1674.7710473072993,-40.890289874653945,0.4414243435823994,0.3999999999999999,1.1102230246251565e-16,15,2,0,0,1,A,0.995264
2026-03-26,Georgia,Israel,International Friendly,0,UEFA,UEFA,69,64,Unknown,0.6,0.8,1.0,1.6,2.4,2.8,128,130,1623.576544316581,1599.9083089082392,23.668235408341843,0.6708189968746205,-0.20000000000000007,-0.20000000000000018,5,1,1,2,2,D,0.995264
2026-03-26,Moldova,Lithuania,International Friendly,0,UEFA,UEFA,75,75,Unknown,0.2,0.2,0.8,0.6,4.0,2.2,130,129,1263.9930462854695,1261.5321130085624,2.460933276907099,0.6433221334148554,0.0,-1.6,0,1,1,0,2,A,0.995264
2026-03-26,Colombia,Croatia,International Friendly,1,CONMEBOL,UEFA,14,11,Unknown,2.6,2.6,3.0,2.6,0.8,0.6,128,129,2044.2941242281772,1904.8127229470595,139.48140128111777,0.6905986413742026,0.0,0.20000000000000018,3,1,0,1,2,A,0.995264
2026-03-26,Ukraine,Sweden,FIFA World Cup Qualification,1,UEFA,UEFA,29,53,Unknown,2.0,0.2,2.0,0.4,1.8,2.0,130,128,1778.0582221034933,1660.3718948967273,117.68632720676601,0.6631708803558914,1.8,1.8,-24,2,1,1,3,A,0.995264
2026-03-26,Cyprus,Belarus,International Friendly,0,UEFA,UEFA,75,75,Unknown,1.0,0.4,2.0,0.6,2.0,2.4,128,128,1263.5007446833247,1498.550661334006,-235.04991665068133,0.31487839913295246,0.6,1.7999999999999998,0,1,1,0,1,A,0.995264
2026-03-26,Bolivia,Suriname,FIFA World Cup Qualification,1,CONMEBOL,CONCACAF,51,75,Unknown,0.8,1.6,0.8,1.8,1.4,1.2,11,128,1678.624245224669,1610.4418243101493,68.18242091451975,0.596881867457434,-0.8,-1.2,-24,2,0,2,1,H,0.995264
2026-03-26,Vietnam,Bangladesh,International Friendly,0,AFC,AFC,97,75,Unknown,2.4,1.2,2.2,1.4,1.0,1.4,127,128,1521.5898879939534,1220.3368021849801,301.2530858089733,0.9096852964755511,1.2,1.2000000000000002,22,1,1,3,0,H,0.995264
2026-03-26,Italy,Northern Ireland,FIFA World Cup Qualification,0,UEFA,UNKNOWN,10,75,Unknown,2.4,1.2,2.8,0.8,1.8,1.0,130,129,1825.925533819527,1579.5250288835646,246.40050493596232,0.8801700630967236,1.2,1.1999999999999997,-65,2,0,2,0,H,0.995264
2026-03-26,Wales,Bosnia and Herzegovina,FIFA World Cup Qualification,0,UEFA,UEFA,75,67,Unknown,1.2,1.6,2.0,2.2,1.8,1.4,128,128,1664.0863533240683,1533.6964706444257,130.3898826796426,0.7902164770531097,-0.40000000000000013,-0.6000000000000003,8,2,1,1,1,D,0.995264
2026-03-26,Poland,Albania,FIFA World Cup Qualification,0,UEFA,UEFA,24,55,Unknown,2.6,2.4,2.0,1.4,0.8,0.8,129,130,1722.7824660958606,1651.1379060518354,71.64456004402518,0.7287056556819427,0.20000000000000018,0.6000000000000001,-31,2,1,2,1,H,0.995264
2026-03-27,IR Iran,Nigeria,International Friendly,1,AFC,CAF,31,35,Unknown,1.6,2.2,1.2,1.8,0.4,0.2,129,69,1867.520995626181,1823.7309212616285,43.79007436455254,0.5626873921645501,-0.6000000000000001,-0.8000000000000002,-4,1,0,1,2,A,0.996209
2026-03-27,China PR,Curaçao,FIFA Series,1,UNKNOWN,CONCACAF,75,75,Unknown,0.8,2.2,0.6,2.6,1.2,0.6,60,129,1534.011296422001,1640.521794115526,-106.51049769352517,0.3513469670221062,-1.4000000000000001,-2.6,0,2,0,2,0,H,0.996209
2026-03-27,Solomon Islands,Bulgaria,FIFA Series,1,OFC,UEFA,75,75,Unknown,0.6,0.6,1.6,0.6,2.0,3.2,127,129,1399.523935785838,1426.8663093437742,-27.3423735579363,0.46073219403440646,0.0,2.2,0,2,0,2,10,A,0.996209
2026-03-27,Chile,Cape Verde Islands,FIFA Series,1,CONMEBOL,CAF,40,70,Unknown,2.0,1.8,1.2,1.6,1.0,0.8,129,130,1786.2568300316884,1696.7969510090254,89.45987902266302,0.6259714097328729,0.19999999999999996,-0.6000000000000001,-30,2,0,4,2,H,0.996209
